Año,Mes,Marca,Modelo,Tipo,Segmento,Origen,PaísOrigen,Ventas
2019,Septiembre,Volkswagen , Lupo 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Septiembre,Volkswagen , Nuevo Jetta , Automóviles , Compactos , Nacional , México,0
2019,Septiembre,Volkswagen , Nuevo Jetta TDI , Automóviles , Compactos , Nacional , México,0
2019,Septiembre,Volkswagen , Otros Volkswagen , Camiones ligeros , SUV's , Nacional , México,-
2019,Septiembre,Volkswagen , Passat , Automóviles , De Lujo , Importado , Estados Unidos,71
2019,Septiembre,Volkswagen , Passat Cc , Automóviles , De Lujo , Importado , Estados Unidos,-
2019,Septiembre,Volkswagen , Pointer Pick Up , Camiones ligeros , Pick Ups , Importado , Brasil,-
2019,Septiembre,Volkswagen , Pointer Wagon , Automóviles , Compactos , Importado , Brasil,-
2019,Septiembre,Volkswagen , Pointer 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Septiembre,Volkswagen , Pointer 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Septiembre,Volkswagen , Polo GTI , Automóviles , Subcompactos , Importado , España,-
2019,Septiembre,Volkswagen , Polo 4 Ptas , Automóviles , Subcompactos , Importado , India,965
2019,Septiembre,Volkswagen , Polo 5 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Septiembre,Volkswagen , Routan , Camiones ligeros , Minivans , Importado , Canadá,-
2019,Septiembre,Volkswagen , Saveiro , Camiones ligeros , Pick Ups , Importado , Brasil,651
2019,Septiembre,Volkswagen , Sedan , Automóviles , Subcompactos , Nacional , México,-
2019,Septiembre,Volkswagen , Sharan , Camiones ligeros , Minivans , Importado , Portugal,-
2019,Septiembre,Volkswagen , Sport Van , Automóviles , Compactos , Importado , Argentina,-
2019,Septiembre,Volkswagen , Sportwagen , Automóviles , Compactos , Nacional , México,-
2019,Septiembre,Volkswagen , Tcross, Camiones ligeros , SUV's , Importado , Brasil,-
2019,Septiembre,Volkswagen , Teramont , Camiones ligeros , SUV's , Importado , Estados Unidos,160
2019,Septiembre,Volkswagen , Tiguan , Camiones ligeros , SUV's , Importado , Alemania,-
2019,Septiembre,Volkswagen , Tiguan, Camiones ligeros , SUV's , Nacional , México,1144
2019,Septiembre,Volkswagen , Touareg , Camiones ligeros , SUV's , Importado , Eslovaquia,1
2019,Septiembre,Volkswagen , Transporter Carga , Camiones ligeros , SUV's , Nacional , Alemania,299
2019,Septiembre,Volkswagen , Transporter Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,64
2019,Septiembre,Volkswagen , UP! , Automóviles , Subcompactos , Nacional , Brasil,3
2019,Septiembre,Volkswagen , Vento , Automóviles , Subcompactos , Importado , India,3166
2019,Septiembre,Volkswagen , Virtus , Automóviles , Subcompactos , Nacional , Brasil,1102
2019,Septiembre,Volkswagen , Volkswagen Caddy , Camiones ligeros , Pick Ups , Importado , Polonia,110
2019,Septiembre,Volkswagen , Vw Van , Camiones ligeros , Pick Ups , Nacional , Argentina,-
2019,Octubre,Volkswagen , Amarok , Camiones ligeros , Pick Ups , Importado , Argentina,234
2019,Octubre,Volkswagen , Beetle , Automóviles , Compactos , Nacional , México,33
2019,Octubre,Volkswagen , Beetle Cabrio , Automóviles , Compactos , Importado , México,-
2019,Octubre,Volkswagen , Bora , Automóviles , Compactos , Nacional , México,-
2019,Octubre,Volkswagen , Bora TDI , Automóviles , Compactos , Importado , México,-
2019,Octubre,Volkswagen , Crafter , Camiones ligeros , Pick Ups , Nacional , Alemania,165
2019,Octubre,Volkswagen , Crossfox , Automóviles , Subcompactos , Importado , Brasil,-
2019,Octubre,Volkswagen , Derby , Automóviles , Subcompactos , Nacional , Argentina,-
2019,Octubre,Volkswagen , EOS , Automóviles , De Lujo , Importado , Alemania,-
2019,Octubre,Volkswagen , Eurovan Carga , Camiones ligeros , SUV's , Nacional , Alemania,-
2019,Octubre,Volkswagen , Eurovan Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,-
2019,Octubre,Volkswagen , Gol , Automóviles , Subcompactos , Importado , Brasil,640
2019,Octubre,Volkswagen , Gol Sedan , Automóviles , Subcompactos , Importado , Brasil,2
2019,Octubre,Volkswagen , Golf , Automóviles , Compactos , Importado , Brasil,32
2019,Octubre,Volkswagen , Golf,Automóviles,Compactos,Nacional,México,298
2019,Octubre,Volkswagen , Golf Gti , Automóviles , Deportivos , Importado , Alemania,-
2019,Octubre,Volkswagen , Golf Variant, Automóviles ,Compactos,Nacional,México,-
2019,Octubre,Volkswagen , Jetta , Automóviles , Compactos , Nacional , México,6
2019,Octubre,Volkswagen , Jetta TDI , Automóviles , Compactos , Nacional , México,-
2019,Octubre,Volkswagen , Jetta 4 PTAS , Automóviles , Compactos , Nacional , México,-
2019,Octubre,Volkswagen , Lupo 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Octubre,Volkswagen , Lupo 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Octubre,Volkswagen , Nuevo Jetta , Automóviles , Compactos , Nacional , México,1963
2019,Octubre,Volkswagen , Nuevo Jetta TDI , Automóviles , Compactos , Nacional , México,-
2019,Octubre,Volkswagen , Otros Volkswagen , Camiones ligeros , SUV's , Nacional , México,-
2019,Octubre,Volkswagen , Passat , Automóviles , De Lujo , Importado , Estados Unidos,74
2019,Octubre,Volkswagen , Passat Cc , Automóviles , De Lujo , Importado , Estados Unidos,-
2019,Octubre,Volkswagen , Pointer Pick Up , Camiones ligeros , Pick Ups , Importado , Brasil,-
2019,Octubre,Volkswagen , Pointer Wagon , Automóviles , Compactos , Importado , Brasil,-
2019,Octubre,Volkswagen , Pointer 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Octubre,Volkswagen , Pointer 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Octubre,Volkswagen , Polo GTI , Automóviles , Subcompactos , Importado , España,-
2019,Octubre,Volkswagen , Polo 4 Ptas , Automóviles , Subcompactos , Importado , India,1064
2019,Octubre,Volkswagen , Polo 5 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Octubre,Volkswagen , Routan , Camiones ligeros , Minivans , Importado , Canadá,-
2019,Octubre,Volkswagen , Saveiro , Camiones ligeros , Pick Ups , Importado , Brasil,763
2019,Octubre,Volkswagen , Sedan , Automóviles , Subcompactos , Nacional , México,-
2019,Octubre,Volkswagen , Sharan , Camiones ligeros , Minivans , Importado , Portugal,-
2019,Octubre,Volkswagen , Sport Van , Automóviles , Compactos , Importado , Argentina,-
2019,Octubre,Volkswagen , Sportwagen , Automóviles , Compactos , Nacional , México,-
2019,Octubre,Volkswagen , Tcross, Camiones ligeros , SUV's , Importado , Brasil,52
2019,Octubre,Volkswagen , Teramont , Camiones ligeros , SUV's , Importado , Estados Unidos,173
2019,Octubre,Volkswagen , Tiguan , Camiones ligeros , SUV's , Importado , Alemania,-
2019,Octubre,Volkswagen , Tiguan, Camiones ligeros , SUV's , Nacional , México,1386
2019,Octubre,Volkswagen , Touareg , Camiones ligeros , SUV's , Importado , Eslovaquia,1
2019,Octubre,Volkswagen , Transporter Carga , Camiones ligeros , SUV's , Nacional , Alemania,639
2019,Octubre,Volkswagen , Transporter Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,82
2019,Octubre,Volkswagen , UP! , Automóviles , Subcompactos , Nacional , Brasil,-
2019,Octubre,Volkswagen , Vento , Automóviles , Subcompactos , Importado , India,3715
2019,Octubre,Volkswagen , Virtus , Automóviles , Subcompactos , Nacional , Brasil,1059
2019,Octubre,Volkswagen , Volkswagen Caddy , Camiones ligeros , Pick Ups , Importado , Polonia,188
2019,Octubre,Volkswagen , Vw Van , Camiones ligeros , Pick Ups , Nacional , Argentina,-
2019,Noviembre,Volkswagen , Amarok , Camiones ligeros , Pick Ups , Importado , Argentina,268
2019,Noviembre,Volkswagen , Beetle , Automóviles , Compactos , Nacional , México,16
2019,Noviembre,Volkswagen , Beetle Cabrio , Automóviles , Compactos , Importado , México,-
2019,Noviembre,Volkswagen , Bora , Automóviles , Compactos , Nacional , México,-
2019,Noviembre,Volkswagen , Bora TDI , Automóviles , Compactos , Importado , México,-
2019,Noviembre,Volkswagen , Crafter , Camiones ligeros , Pick Ups , Nacional , Alemania,170
2019,Noviembre,Volkswagen , Crossfox , Automóviles , Subcompactos , Importado , Brasil,-
2019,Noviembre,Volkswagen , Derby , Automóviles , Subcompactos , Nacional , Argentina,-
2019,Noviembre,Volkswagen , EOS , Automóviles , De Lujo , Importado , Alemania,-
2019,Noviembre,Volkswagen , Eurovan Carga , Camiones ligeros , SUV's , Nacional , Alemania,-
2019,Noviembre,Volkswagen , Eurovan Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,-
2019,Noviembre,Volkswagen , Gol , Automóviles , Subcompactos , Importado , Brasil,633
2019,Noviembre,Volkswagen , Gol Sedan , Automóviles , Subcompactos , Importado , Brasil,-
2019,Noviembre,Volkswagen , Golf , Automóviles , Compactos , Importado , Brasil,29
2019,Noviembre,Volkswagen , Golf,Automóviles,Compactos,Nacional,México,269
2019,Noviembre,Volkswagen , Golf Gti , Automóviles , Deportivos , Importado , Alemania,-
2019,Noviembre,Volkswagen , Golf Variant, Automóviles ,Compactos,Nacional,México,-
2019,Noviembre,Volkswagen , Jetta , Automóviles , Compactos , Nacional , México,-
2019,Noviembre,Volkswagen , Jetta TDI , Automóviles , Compactos , Nacional , México,-
2019,Noviembre,Volkswagen , Jetta 4 PTAS , Automóviles , Compactos , Nacional , México,-
2019,Noviembre,Volkswagen , Lupo 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Noviembre,Volkswagen , Lupo 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Noviembre,Volkswagen , Nuevo Jetta , Automóviles , Compactos , Nacional , México,2530
2019,Noviembre,Volkswagen , Nuevo Jetta TDI , Automóviles , Compactos , Nacional , México,-
2019,Noviembre,Volkswagen , Otros Volkswagen , Camiones ligeros , SUV's , Nacional , México,-
2019,Noviembre,Volkswagen , Passat , Automóviles , De Lujo , Importado , Estados Unidos,31
2019,Noviembre,Volkswagen , Passat Cc , Automóviles , De Lujo , Importado , Estados Unidos,-
2019,Noviembre,Volkswagen , Pointer Pick Up , Camiones ligeros , Pick Ups , Importado , Brasil,-
2019,Noviembre,Volkswagen , Pointer Wagon , Automóviles , Compactos , Importado , Brasil,-
2019,Noviembre,Volkswagen , Pointer 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Noviembre,Volkswagen , Pointer 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Noviembre,Volkswagen , Polo GTI , Automóviles , Subcompactos , Importado , España,-
2019,Noviembre,Volkswagen , Polo 4 Ptas , Automóviles , Subcompactos , Importado , India,1181
2019,Noviembre,Volkswagen , Polo 5 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Noviembre,Volkswagen , Routan , Camiones ligeros , Minivans , Importado , Canadá,-
2019,Noviembre,Volkswagen , Saveiro , Camiones ligeros , Pick Ups , Importado , Brasil,735
2019,Noviembre,Volkswagen , Sedan , Automóviles , Subcompactos , Nacional , México,-
2019,Noviembre,Volkswagen , Sharan , Camiones ligeros , Minivans , Importado , Portugal,-
2019,Noviembre,Volkswagen , Sport Van , Automóviles , Compactos , Importado , Argentina,-
2019,Noviembre,Volkswagen , Sportwagen , Automóviles , Compactos , Nacional , México,-
2019,Noviembre,Volkswagen , Tcross, Camiones ligeros , SUV's , Importado , Brasil,186
2019,Noviembre,Volkswagen , Teramont , Camiones ligeros , SUV's , Importado , Estados Unidos,152
2019,Noviembre,Volkswagen , Tiguan , Camiones ligeros , SUV's , Importado , Alemania,-
2019,Noviembre,Volkswagen , Tiguan, Camiones ligeros , SUV's , Nacional , México,1301
2019,Noviembre,Volkswagen , Touareg , Camiones ligeros , SUV's , Importado , Eslovaquia,-
2019,Noviembre,Volkswagen , Transporter Carga , Camiones ligeros , SUV's , Nacional , Alemania,639
2019,Noviembre,Volkswagen , Transporter Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,110
2019,Noviembre,Volkswagen , UP! , Automóviles , Subcompactos , Nacional , Brasil,-
2019,Noviembre,Volkswagen , Vento , Automóviles , Subcompactos , Importado , India,4432
2019,Noviembre,Volkswagen , Virtus , Automóviles , Subcompactos , Nacional , Brasil,830
2019,Noviembre,Volkswagen , Volkswagen Caddy , Camiones ligeros , Pick Ups , Importado , Polonia,182
2019,Noviembre,Volkswagen , Vw Van , Camiones ligeros , Pick Ups , Nacional , Argentina,-
2019,Diciembre,Volkswagen , Amarok , Camiones ligeros , Pick Ups , Importado , Argentina,263
2019,Diciembre,Volkswagen , Beetle , Automóviles , Compactos , Nacional , México,8
2019,Diciembre,Volkswagen , Beetle Cabrio , Automóviles , Compactos , Importado , México,-
2019,Diciembre,Volkswagen , Bora , Automóviles , Compactos , Nacional , México,-
2019,Diciembre,Volkswagen , Bora TDI , Automóviles , Compactos , Importado , México,-
2019,Diciembre,Volkswagen , Crafter , Camiones ligeros , Pick Ups , Nacional , Alemania,157
2019,Diciembre,Volkswagen , Crossfox , Automóviles , Subcompactos , Importado , Brasil,-
2019,Diciembre,Volkswagen , Derby , Automóviles , Subcompactos , Nacional , Argentina,-
2019,Diciembre,Volkswagen , EOS , Automóviles , De Lujo , Importado , Alemania,-
2019,Diciembre,Volkswagen , Eurovan Carga , Camiones ligeros , SUV's , Nacional , Alemania,-
2019,Diciembre,Volkswagen , Eurovan Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,-
2019,Diciembre,Volkswagen , Gol , Automóviles , Subcompactos , Importado , Brasil,478
2019,Diciembre,Volkswagen , Gol Sedan , Automóviles , Subcompactos , Importado , Brasil,1
2019,Diciembre,Volkswagen , Golf , Automóviles , Compactos , Importado , Brasil,18
2019,Diciembre,Volkswagen , Golf,Automóviles,Compactos,Nacional,México,230
2019,Diciembre,Volkswagen , Golf Gti , Automóviles , Deportivos , Importado , Alemania,-
2019,Diciembre,Volkswagen , Golf Variant, Automóviles ,Compactos,Nacional,México,-
2019,Diciembre,Volkswagen , Jetta , Automóviles , Compactos , Nacional , México,2
2019,Diciembre,Volkswagen , Jetta TDI , Automóviles , Compactos , Nacional , México,-
2019,Diciembre,Volkswagen , Jetta 4 PTAS , Automóviles , Compactos , Nacional , México,-
2019,Diciembre,Volkswagen , Lupo 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Diciembre,Volkswagen , Lupo 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Diciembre,Volkswagen , Nuevo Jetta , Automóviles , Compactos , Nacional , México,2911
2019,Diciembre,Volkswagen , Nuevo Jetta TDI , Automóviles , Compactos , Nacional , México,-
2019,Diciembre,Volkswagen , Otros Volkswagen , Camiones ligeros , SUV's , Nacional , México,-
2019,Diciembre,Volkswagen , Passat , Automóviles , De Lujo , Importado , Estados Unidos,16
2019,Diciembre,Volkswagen , Passat Cc , Automóviles , De Lujo , Importado , Estados Unidos,-
2019,Diciembre,Volkswagen , Pointer Pick Up , Camiones ligeros , Pick Ups , Importado , Brasil,-
2019,Diciembre,Volkswagen , Pointer Wagon , Automóviles , Compactos , Importado , Brasil,-
2019,Diciembre,Volkswagen , Pointer 2 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Diciembre,Volkswagen , Pointer 4 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Diciembre,Volkswagen , Polo GTI , Automóviles , Subcompactos , Importado , España,-
2019,Diciembre,Volkswagen , Polo 4 Ptas , Automóviles , Subcompactos , Importado , India,1245
2019,Diciembre,Volkswagen , Polo 5 Ptas , Automóviles , Subcompactos , Importado , Brasil,-
2019,Diciembre,Volkswagen , Routan , Camiones ligeros , Minivans , Importado , Canadá,-
2019,Diciembre,Volkswagen , Saveiro , Camiones ligeros , Pick Ups , Importado , Brasil,823
2019,Diciembre,Volkswagen , Sedan , Automóviles , Subcompactos , Nacional , México,-
2019,Diciembre,Volkswagen , Sharan , Camiones ligeros , Minivans , Importado , Portugal,-
2019,Diciembre,Volkswagen , Sport Van , Automóviles , Compactos , Importado , Argentina,-
2019,Diciembre,Volkswagen , Sportwagen , Automóviles , Compactos , Nacional , México,-
2019,Diciembre,Volkswagen , Tcross, Camiones ligeros , SUV's , Importado , Brasil,550
2019,Diciembre,Volkswagen , Teramont , Camiones ligeros , SUV's , Importado , Estados Unidos,144
2019,Diciembre,Volkswagen , Tiguan , Camiones ligeros , SUV's , Importado , Alemania,-
2019,Diciembre,Volkswagen , Tiguan, Camiones ligeros , SUV's , Nacional , México,1236
2019,Diciembre,Volkswagen , Touareg , Camiones ligeros , SUV's , Importado , Eslovaquia,-
2019,Diciembre,Volkswagen , Transporter Carga , Camiones ligeros , SUV's , Nacional , Alemania,209
2019,Diciembre,Volkswagen , Transporter Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,79
2019,Diciembre,Volkswagen , UP! , Automóviles , Subcompactos , Nacional , Brasil,-
2019,Diciembre,Volkswagen , Vento , Automóviles , Subcompactos , Importado , India,4746
2019,Diciembre,Volkswagen , Virtus , Automóviles , Subcompactos , Nacional , Brasil,1002
2019,Diciembre,Volkswagen , Volkswagen Caddy , Camiones ligeros , Pick Ups , Importado , Polonia,489
2019,Diciembre,Volkswagen , Vw Van , Camiones ligeros , Pick Ups , Nacional , Argentina,-
2020,Enero,Volkswagen , Amarok , Camiones ligeros , Pick Ups , Importado , Argentina,247
2020,Enero,Volkswagen , Beetle , Automóviles , Compactos , Nacional , México,9
2020,Enero,Volkswagen , Beetle Cabrio , Automóviles , Compactos , Importado , México,-
2020,Enero,Volkswagen , Bora , Automóviles , Compactos , Nacional , México,-
2020,Enero,Volkswagen , Bora TDI , Automóviles , Compactos , Importado , México,-
2020,Enero,Volkswagen , Crafter , Camiones ligeros , Pick Ups , Nacional , Alemania,86
2020,Enero,Volkswagen , Crossfox , Automóviles , Subcompactos , Importado , Brasil,-
2020,Enero,Volkswagen , Derby , Automóviles , Subcompactos , Nacional , Argentina,-
2020,Enero,Volkswagen , EOS , Automóviles , De Lujo , Importado , Alemania,-
2020,Enero,Volkswagen , Eurovan Carga , Camiones ligeros , SUV's , Nacional , Alemania,-
2020,Enero,Volkswagen , Eurovan Pasajeros , Camiones ligeros , SUV's , Importado , Alemania,-
